contextID,citationID,CONTENTS,LABELS
15558101,14506544,"igration criteria. The machine on which we experimented did not utilize the Block Transfer Engine and the lazy TLB shootdown algorithm used in Origin2000 systems to reduce the cost of page migrations =-=[15]-=-. Although the high latency of migrations is overlapped by the runtime system, there is an implicit cost associated with page migrations, since page migration requests trigger operations such as TLB f",UNK_UNK
15004342,13988086,"t knowledge about the system modes, while practical constraints have to be respected, is a difficult problem. The main obstacle for researches is the practical implementation of the resultant signals =-=[2]-=- [3]. In the other hand, the computational problems involve the optimization criterion selection, the optimization algorithm application for global solution and multiple input problems resolution. Rec",UNK_UNK
13825209,12897595,"es to the implementation of the proposed FIS algorithm. For the CG method, the choice of search direction has great impact on the convergence speed. In our implementation, we choose Hestenes-Stiefel (=-=Moller, 1993-=-) method since it has been found very efficiently in practice. 3.2 Conditional Exponential Model for Text Classification The conditional exponential model has been found to be an effective method for ",UNK_UNK
19248657,18060616," the left n nodes and let B simulate the right n nodes. In any case, the communication complexity of 2SD(P) is O(log n + CP(n)), which is o(n) if CP(n) = o(n), contradiction. We note that it is known =-=[5]-=- that the ?(n) lower bound on communication complexity holds also for any randomized algorithm that solves 2SD correctly with probability at least 1 ? ?, for any constant ? < 1/2. This may seem to con",UNK_UNK
24597192,23660837,"imaging systems (e.g. [1], [12], [13], [18], [20], [23], [24]). The task of connected component labeling is cited as a fundamental computer vision problem in the DARPA Image Understanding benchmarks (=-=[33]-=-, [39]), and also can be applied to several computational physics problems such as percolation ([8], [35]) and various cluster Monte Carlo algorithms for computing the spin models of magnets such as t",UNK_UNK
131075860,149305091,"st third step. Apply LDSP again in last step and MBDspoint declared as best MV. Therefore, it can be noted that thesMDS algorithm always use a fixed 41 search points in eachsstep to calculate each MV =-=[14]-=-.s(a) MDSPs(b) LDSPsFig 7: MDS search patternss3. RESULTS AND DISCUSSIONsThe compilation and simulation is done by using MATLABs2014a software tool. The specifications of the computerssystem which is ",UNK_UNK
186891241,217684889," the circle centre c and the radius r with the points pl. As r = 1=n P l kxl  ck for a minimum of F , we actually minimize c 7! Pl(kplck1=n P kplck)2 using the Nelder-Mead downhill simplex method =-=[23]-=-. In a similar way tosnding symmetrical arrangements of directions in a plane, we can use Algorithm 1 tosnd symmetrical arrangements of points around the circle. Additionally we check for special radi",UNK_UNK
187665679,218786194,"m I is small (only 1, 690 face images), in our experiments we use Album II, as suggested in [22], which has 55, 132 facial images of 13, 617 subjects. Evaluation criterion. Following previous studies =-=[20, 22, 24, 37, 38]-=-, we use equal error rate (EER), i.e., the rate at which both accept and reject errors agree, for evaluating algorithm performance. In addition, for better understanding the proposed algorithm, when c",UNK_UNK
6666192,6404283," algorithm in which the divide phase consists of approximately bisecting the graph [2]. This algorithm approximates cr(G)+n to within a factor of O(log 4 n) from the optimal, when G is degree bounded =-=[17]-=-. A similar algorithm approximates L(G) to within a factor of O(log 2 n) from the optimal. To verify the quality of the approximate solutions, in general, one needs to show that the error term arising",UNK_UNK
4683051,4532172, The SRG is thus usually smaller than the reachability tree proposed in [7]. In this paper we extend the notion of SRG to the general case of CPNs. In the particular case of Well-formed coloured nets =-=[10]-=- (a CPN model in which the syntax for the definition of colour classes and functions is formally restricted to linear composition of a few basic functions) we have already shown an effective algorithm,UNK_UNK
31250252,30537628,roactive maintenance by preventing failures before they first occur Personnel participation in continuous improvement for preventing sudden and chronic failures Table 1: Reliability Paradigms (Source =-=[32]-=-) Design-out failures with enhanced component design and materials Control of process states and compensation of disturbances by mathematical algorithms. Although the choice of a methodology largely d,UNK_UNK
9415742,8920936,"ey, & Shultz 1990). However, many application areas, especially in the design domain, are more suited to a case-based storage of past experience (Mostow, Barley, & Weinrich 1992; Huhns & Acosta 1992; =-=Sycara & Navinchandra 1992-=-; Goel & Chandresekaran 1992). We propose and describe a system that uses a case-base as a long term knowledge store in a new genetic algorithm based machine learning system. Results from configuratio",UNK_UNK
36698744,38027436,"s time complexity and space complexity as compared to the previously existing algorithms. Keywords : Approximation Algorithms, Traveling Salesman problem, NP completeness. I. Introduction An algorithm=-=[1,2,3,28]-=- may be defined as any computational procedure which takes a particular input as a single value or set of values and produces output as a single value or set of values. The pictorial representation of",UNK_UNK
180362109,208410353,"es, the correlation would be between the words at the beginning and end of neighboring sentences. This feature could be used as a distance function between n-best list hypotheses. A Viterbi algorithm =-=[38]-=- could then be applied to the n-best lists. Segmentation of corpora may provide improvements to translation. Subdivision relies on a feature of the source text that allows distinctions to be made and ",UNK_UNK
151725525,170535005,"obstacles automatically (see Figure 5). 2.4. Visual Tracking. The visual tracking algorithm is implemented on MATLAB by using the scale and orientation adaptive mean shift tracking (SOAMST) algorithm =-=[27]-=-. We made improvement by integrating Kinect depth image support to increase the importance of weights based on the depth likelihood as proposed in [19, 20]. In addition, saliency map integration is al",UNK_UNK
9592996,9077122,"omain) noise with specific properties, as e.g. independence among the several frequencies. For this situation a large number of identification methods exist mostly dealing with least squares criteria =-=[14, 25, 32, 27]-=-. Maximum amplitude (` 1 ) criteria are considered in [28, 9], while special purpose multivariable algorithms are discussed e.g. in [15, 1]. Recently also subspace algorithms have been analyzed for fr",UNK_UNK
68000596,69196384,"nt instances use only constraint relations from ?. Such a situation is not completely unusual. In fact, a good number of results on the complexity of CSP(?) including the pioneering work of Schaeffer =-=[26]-=- assumes ? to be finite. By using the procedure Next-beta it could be possible to define a polynomial-time algorithm that solves CSP(?) for every finite subset ? of Inv(?). However we are aiming here ",UNK_UNK
73144602,74413413,ption of a random-walk noise model to separate motifs from background clutter. Other researchers have developed discovery algorithms that detect multivariate (all-dimensional) patterns. Minnen et al. =-=[9]-=- extend Chiu,UNK_UNK
18255973,17099362,", for input n = 2. Observe that the assignment x := 18, which occurs in the slice computed by the algorithm of Section 4.1.1, is not included in Gopal",UNK_UNK
10553546,9943891,"uted parallel architectures. 2 Memory-Based Reasoning The Memory-based reasoning (MBR) approach attempts to combine the strengths of Case-Based Reasoning (CBR) ([Kol93]), and probabilistic reasoning (=-=[Pea88]-=-). During the first phase MBR procedures analyze data using relatively efficient algorithms in order to obtain a rough model of what the environment might look like. The model is subsequently used to ",UNK_UNK
146254023,164867243,"algorithm of Chalermsook et al. uses a divide and conquer approach (given as Algorithm 1). Dividing Step The algorithm computes a shortest paths tree using a linear time algorithm by Henzinger et al. =-=[7]-=-. Then it finds a cycle C that divides the graph into two parts, both containing a constant fraction of all faces. The cycle C consists of two shortest subpaths Qab and Qac, that belong to the tree, a",UNK_UNK
3477383,3375352,"opology of a static scalar field. The contour tree has been used mainly for finding minimal seed set [19, 4] or capturing the global structural information in contour topology of static scalar fields =-=[1]-=-. Tracking contour trees can be used to trace component topology accurately in a time sequence. Nevertheless, our algorithm tracks the contour topology while also extracting the isosurface itself. 3 D",UNK_UNK
78123573,80312041,"he atmospheric conditions must be treated independently since each image corresponds to a different AOT. The Lambertian assumption is generally adopted, even when multi-angle data are available (e.g. =-=[180]-=-), as it largely simplifies the RT model, reduces the size of the look-up tables (LUTs) used in the inversion, and creates faster algorithms. All these factors are crucial in operational processing [1",UNK_UNK
89451323,94183834,"mages replaced photographs and algorithms were designed to utilize the ever-increasing computational power of digital computers. It was early in the digital era of photogrammetry that Longuet-Higgins =-=[98]-=- published his seminal paper on camera calibration, A Computer Algorithm for Reconstructing a Scene from Two Projections. This paper introduced a linear algorithm for nding the external calibration",UNK_UNK
21115329,19899411," on a 1 GHz cpu, with a disk running at 20 Mbytes per second. This means that a bandwidth of at least 120 Mbytes per second (when full cpu is used) is needed. Algorithms such as the AES [1], Blowfish =-=[2]-=- or CS-Cipher [3], although considered as fast, will be limited to about 50 Mbytes per second. Stream ciphers are also out of the question, due to random access; stream ciphers have a state, that need",UNK_UNK
1209551,1134488," = (V, E) and distinct vertices s 1 , s 2 , t 1 , t 2 # V , are there s i -t i paths P i for i = 1, 2, such that P 1 and P 2 are vertex-disjoint? This problem was proved NP-complete by Fortune et al. =-=[70]. We will show that -=-a ( 4 3 -#)-approximation algorithm for Linear Latency Network Design can be used to distinguish &quot;yes&quot; and &quot;no&quot; instances of 2DDP in polynomial time. Consider an instance I of 2DDP",UNK_UNK
6147881,5932480,"s subdivided into volumes of constant aspect (i.e. the same topological appearance), separated by boundaries across which visual events occur. The dual of this subdivision is called the aspect graph. =-=[PD90]-=- presented algorithms for generating the aspect graph under parallel or perspective projections, for convex or non-convex polyhedra. They also introduced a complex data structure named asp to store th",UNK_UNK
78225711,80420527,"are indications of the geoeffectiveness of other solar wind/IMF parameters, especially the solar wind plasma density which might enhance the effect of southward IMF and production of the ring current =-=[8, 9]-=-. Introduction into a forecasting algorithm of solar wind dynamic pressure improved the quality of short-term storm prediction, especially for the most intense storms [10]. It would be an intriguing p",UNK_UNK
6284629,6061997,"rrays B and NB are not accessed. 2.4 Implementation issues The algorithms underlying the three reduction routines DSYRDB, DSBRDB, and DSBRDT can all be described in a unied way (Algorithm bandr1 in [B=-=ischof et al. 199-=-6]). Despite this fact the current three-routine implementation of this algorithm seemed appropriate for two reasons: |if the initial matrix is full then it is provided in a dierent storage scheme, an",UNK_UNK
24651868,23721180,"and performance evaluation in terms of the message overhead and loss rate. To improve the scalability of routing algorithms for large networks, many hierarchical routing methods have been proposed in =-=[24, 13, 29, 4, 16, 35]-=-. In [21], zones, which are the route maintenance units, are used to find the routes. This previous work focused on how to find the correct route efficiently, but did not consider optimizing power whi",UNK_UNK
21485239,20261496,"r example, we might know what state the process is in at times t = 0 and t = T , but not in between. The state of the process at times 0 < t < T thus constitutes missing information. The EM algorithm =-=[2]-=- consists of maximising the following sum over possible histories with respect to ? ? Q(?,? ? ) = ? P(h|O,T,?)log P(h,O|T,? ? ) (4) h Previous work [7] showed that, if we break the time interval [0,T]",UNK_UNK
118265141,132641902,"n addition the technique hassbeen found to be more efficient than one involvingsnonlinear egression, while yielding consistent results forsNORIT activated carbon with experimental CO2sadsorption data =-=[5]-=-.sConclusionssRegularization with collocation over finite elementssoffers an attractive and efficient means for invertingscharacterization data.sThe algorithm is general enough to be used with anyscom",UNK_UNK
6015220,5808649,"sage type system and no constraint solving is presented). The flow analysis in appendix A, that we give as an example of how constraint abstractions can be used, is based on a flow analysis by Mossin =-=[Mos97]-=-. A consequence of the complexity of our constraint solving algorithm is that Mossin's flow analysis can be implemented in O(n 3 ) time where n is the size of the explicitly type program which is a su",UNK_UNK
82227290,85234229,"atching results for our method and the alternatives on two pairs of shapes. From top-to-bottom, we show the results yielded by our method, the graduated assignment algorithm [14], discrete relaxation =-=[53]-=- and the seriation method in [54]. Note that our method can cope with shape deformations of the shape contours. Moreover, qualitatively, the results obtained making use of the embedding presented here",UNK_UNK
107213326,117980009,uired to distribute the data. An extensive amount of research has been focused on power conservation techniques and energy-efficient routing algorithms for wireless grids (survey can be found e.g. in =-=[3]-=-). In this work we investigate another approach than traditional data forwarding. It is based on network coding and we demonstrate it,UNK_UNK
127633736,144464467,"tracting relevant features and Adaboost algorithm forsdetecting intrusions. Data mining methods, such as decisionstree (DT) [15] [7], na",UNK_UNK
138455187,157420456,"r a dynamical systemmodel with process noise ""i since, in power networks, the measurement noise is small and would typically not have a catastrophic effect on the performance of detection algorithms (=-=Tate & Overbye, 2008-=-). However, we are also currently investigating the case where measurement noise is not neglected. This generalisation is beyond the scope of this paper and will potentially be the subject of a later ",UNK_UNK
92914592,98633189," radius of the queried area, which is set by the user. We compare the proposed DLS and enhanced-DLS algorithms with four other schemes. The baseline scheme represents the dummy selection algorithm in =-=[7]-=-, which randomly chooses dummy locations to protect privacy. The CirDummy and GridDummy schemes are the dummy selection schemes designed in [9], which achieve k-anonymity for mobile users. The optimal",UNK_UNK
83199536,86400387,"ltiplicative Schwarz methods, with or without overlap. These algorithms can be cast as stationary iterations associated with matrix splittings, making a purely algebraic analysis possible; see, e.g., =-=[2, 3]-=-. Although there are situations where Schwarz-type methods exhibit rapid convergence, they are usually more efficient when used as preconditioners for Krylov subspace methods; see [4]. In this paper w",UNK_UNK
5076350,4911259,"and Raman [12] also presented a randomized CRCW PRAM that padded-sorts n elements using comparisons only in O(logn= log k) steps with kn processors. This matches the lower bound of W(logn= logk) from =-=[2, 3, 4]-=-. The best deterministic CRCW PRAM padded-sorting algorithm of Goldberg and Zwick [11] uses kn processors and runs in (log n= log k) \\Delta (log log k) 3 \\Delta 2 O(log n\\Gammalog k) time on the COMMO",UNK_UNK
181033913,209358407,"ssimulations used a time step of 2 fs with SETTLE [11]salgorithm to constrain bonds with hydrogensatoms [12] , Nos",UNK_UNK
14453060,13469215,"tension and with more sophisticated inclusion functions involving centered forms. The derivatives were handcoded in some test [4], while they were generated by automatic differentiation in the others =-=[3, 10, 11]-=-. The range of the investigated algorithms included simple B&B procedures and also optimization codes with many acceleration devices (like the Interval Newton method). The conclusions were essentially",UNK_UNK
27196641,26497283," (D) between neighboring nodes in the worst case. The gradient property has not been studied until the lower bound of \\Omega (log D/ log log D) has been proven in the remarkable work by Fan and Lynch =-=[3]-=-. Meier and Thiele [7] proved that this lower bound also holds for a different model in which all messages arrive instantaneously, but the communication frequency is bounded. The best known algorithm ",UNK_UNK
20250469,19052691, decomposition property will certainly not hold: a||b is bisimilar to a.b + b.a. 1 Very recently this result has been improved to O(n 3 ) by an algorithm that does not use decomposition in this sense =-=[17]-=-.sComposition and Decomposition in True-Concurrency 335 There are two axioms of independence: (1) If two independent transitions can occur consecutively then they can also occur in the opposite order.,UNK_UNK
27794984,27075942,"quivalence. When the union-find algorithm is extended to deal with nested terms to perform congruence closure, the algorithm can be used for term unification in theorem provers and in Prolog. The WAM =-=[3]-=-, Prolog",UNK_UNK
38559085,40027180,"ce and tracking of a timevariant channel are presented. 1. INTRODUCTION Set-Membership Filtering (SMF) and a class of recursive algorithms have been developed and investigated extensively, see, e.g., =-=[1, 2, 3]-=-. With a pre-specified error bound, SMF algorithms seek asetoffilter coefficients that yield bounded filter output errors [4]. Adaptive SMF algorithms have been employed for a variety of applications ",UNK_UNK
134530631,153037549,"ier in the IT ecosystem and a rich domainsof active research involving hardware and system design,snetworking, distributed algorithms, programming models,sdata management, security and social factors =-=[1]-=-, [2], [3]. Itsis anticipated that in most application domains, sensorsnetworks constitute an information source that is a missionscritical system component and thus, require commensuratessecurity pro",UNK_UNK
12348710,11551335,"means algorithmic. In particular, the existence of the distribution Z (that is, of the vector fields Za and Y b a fulfilling the above three properties) must be checked (and guessed) case by case. In =-=[3, 4]-=- some GZ systems, obtained from stationary reductions of the Boussinesq and KdV hierarchies, are discussed along these lines. In the next sections we will apply the scheme herewith outlined to the Tod",UNK_UNK
105329630,115391991," ?? ?? ? ? ?? ? 0 0 0 / max{ , } u u u ? ? ? ? ??? ?? ?? ? 0 i ju u u? ?= ? .sIt follows from the above 1) and 2) that this algorithmsis reasonable.sWe constructed a kind of new measure algorithms ins=-=[10]-=- as follows:s",UNK_UNK
61363618,62123446,"a tool for probabilistic inference[1]. In computer sciences, the methodologies for estimation of the hyperparameters only from the observable data have been investigated as statistical learning theory=-=[2]-=-. As one of the criteria for determining hyperparameters, we have the maximization of marginal likelihood[3] It is known that the expectation-maximization (EM) algorithm in the maximum likelihood meth",UNK_UNK
121967758,137180074,"ional approaches in other disciplines proposed recognition solutions for spatially non-moving bubbles or in low noise levels which would not mislead iterative algorithms or cost functions. Snakes[4], =-=[5]-=-, [6], contour based models [7], principal component analysis[8], gradient based thresholding methods[9], [10] were utilized by different groups. Even if these methods would give accurate detection re",UNK_UNK
123672925,139312920,"weets which are retweeted more than 100 times are consideredsin step 1.sUTDBRG_AR_3 This is the output of the algorithm in table 1 with N=50 and instead of Time-sensitive Voting, the Voting method of =-=[8]-=- is used.sUTDBRG_AR_4 This run uses the number of followers to re-rank the result of thesfirst run named 'UTDBRG_AR_1'sUTDBRG_AR_5 This is the output of the algorithm in table 1 with N=100sThe thresho",UNK_UNK
27675117,26965547," because, when |O| dominates, all algorithms need to output O. Therefore, it is requested to consider the complexity by taking both input, I, and output, O, into consideration. In the literature [9], =-=[11]-=-, there are several categories of enumeration algorithms, namely, polynomial total time, incremental polynomial time, and polynomial delay. Here, polynomial total time means that the processing time o",UNK_UNK
8675541,8250398,"t model, both for the reader's understanding and to construct an efficient implementation. We are in the process of developing efficient algorithms to implement the sandbag and the sandbag operations =-=[22]-=-. Two other goals must be met if a useful multi-resolution database management system is to be constructed: 1. A query language extension must be developed that allows the user to conveniently specify",UNK_UNK
129777485,147394625," assign the label as y? = yi? . 3.2. Kernel LDE Historically, the classification power of linear learning algorithms is considered limited, and is often insufficient to deal with complicated problems =-=[15]-=-, [25]. One possible attempt to elevate the classification performance is to transform input data to a higher-dimensional space via a non-linear mapping. Among the many efforts, the kernel trick [19],",UNK_UNK
44611033,45530649,"he complexities of these algorithms are completely determined by the resolution of the input image. Model Complexity per iteration T-Snake[3] O(|I|) Simplex mesh[1] Distance constraints[4]) Level-set =-=[5,7]-=- Level-set with narrow band [9] O( l d ) O( l d log ( ) l d ) O(|I|) O ( k l ) ( l d + 0 d log ( )) l d Even with optimization methods which reduce computations to a narrow band around evolving bounda",UNK_UNK
76149861,78050703,ties at different wavelengths based on a fast algorithm using ideal and startend simulated FEL fields. INTRODUCTION The sucessful commissioning and operation of the linac coherent light source (LCLS) =-=[1]-=- has demonstrated that the x-ray free-electron laser (FEL) has come of age; these types of x-ray sources are poised to revolutionize the ultra-fast xray sciences. The LCLS and other hard x-ray FELs un,UNK_UNK
150208445,168837980,"nlm.nih.gov/Ftp/) on 11 May 2012. Molecular identification of OTUs was conducted through local BLAST searches using Claident v0.1.2012.05.21 (Tanabe 2012b; Toju et al. 2013), which integrated BLAST+ (=-=Camacho et al. 2009-=-) and NCBI taxonomy-based sequence identification engines based on the lowest common ancestor algorithm (Huson et al. 2007). Based on the molecular identification, OTUs were classified into ectomycorr",UNK_UNK
4363391,4221728,"mensions [7] (see fig 4). Once the capture has been done, the stereo matching process is applied to each stereo-pair images (see Table 1). The stereo matching algorithm we use is a patented algorithm =-=[11] based on mul-=-ti-resolution image correlation. The algorithm takes as input a pair ?",UNK_UNK
38858299,40326727,"ed by classes of functions, uniform convergence in time, see also [8], [9], central limit theorem, see also [59], [63], propagation of chaos, large deviations principle, moderate deviations principle =-=[38]-=-, etc. Beyond the simplest bootstrap version of the algorithm, many algorithmic variations have been proposed [40], [31], and are commonly used in practice. For instance (i) in the selection step, sam",UNK_UNK
172773470,197596802,". Insthe radar system, STAP are used to detect the presence and pinpoint the location of assmall, maneuverable target under ground and airborne clutter, strong interference, andsrandom receiver noise =-=[6]-=-. The output of the STAP algorithm is a weighted sum of thesreceived signal. In general, the STAP weights are designed to enhance the desired signalsand to reject interferences and noise. STAP has bee",UNK_UNK
64604917,65835234,"entirely automatic processing [3-11]. The proposed algorithm generates foreground objects and the background sprite, and then compresses them by object coding and sprite coding of MPEG-4 Main profile =-=[2]-=-, respectively. We compare the result to the result achieved with MPEG-4 simple profile without VOP structure. 2. MPEG-4 VISUAL PROFILE MPEG-4 follows the concept of ",UNK_UNK
39004134,40472220,"tion of the smallest building blocks presented here. A major challenge for providing useful 3D interactive visualization, is the choice of an appropriate 3D rendering algorithm. Gradientbased shading =-=[18]-=-, is effective for depicting volumetric data having clear material boundaries. The gradient vectors are then used as normals in the Phong illumination model [25]. Gradient-based methods, whether based",UNK_UNK
78739293,81060258,"nt objectives, a situation which is naturally modelled by a multiplayer game. The most common interpretation of rational behaviour in multiplayer games is captured by the notion of a Nash equilibrium =-=[52]-=-. In a Nash equilibrium, no player can improve her payoff by unilaterally switching to a different strategy. Chatterjee et al. [16] gave an algorithm for computing a Nash equilibrium in a stochastic m",UNK_UNK
73250144,74555597,"andom as common in literature (Hajiaghayi, Kleinberg, and Parkes 2004; Babaioff et al. 2008). While there is a growing body of literature on algorithm design in this model for problems like knapsack (=-=Babaioff et al. 2007-=-), assortative matching (Babaioff et al. 2009) and submodular function maximization (Gupta et al. 2010), it has not been studied for procurement, as our setting requires. Since our goal is to design i",UNK_UNK
15917846,14844037,"improving name tagging and coreference resolution. 3.1.1 Using Wider Context for Name tagging A wide variety of unified learning algorithms have been applied to the name tagging task, including HMMs (=-=Bikel et al., 1997-=-), maximum entropy models (Borthwick, 1999; Chieu and Ng 2002; Florian et al., 2007), Decision Trees (Sekine et al., 1998), Conditional Random Fields (McCallum and Li, 2003), Class-based Language Mode",UNK_UNK
134106645,152565852,"fying maintenance of the classifier. This technique has been investigated by Liu [12,15], using FDD variants to efficiently identify a maximal set of redundant rules. More recently, Acharya and Gouda =-=[2]-=- have shown a correspondence between redundancy testing and firewall veri96 fication and used this to build a novel redundancy removal algorithm not based on trees. Redundancy removal is an important ",UNK_UNK
71174785,72117782," , ... ck"" > for each ti . To solve such problem, we introduced six concepts. (1) the best upstream assembly(BUA); (2) the coding potential of BUA (CpBUA); (3) the best upstream adjoining exon (BUE); =-=(4)-=- the best downstream assembly (BDA); (5) the coding potential of BDA (CpBDA) and (6) the best downstream adjoining exon (BDE). The concepts (1), (2) and (3), were used in the GenAmic algorithm of Gene",UNK_UNK
127257515,143978963," computation for each channel, resulting in a final 3-component vector of median squared standard deviations as a quality measure. As before, rather than computing average values as in Corsini et al. =-=[2013]-=-, we evaluate the median values. Table III illustrates the quality measure for all datasets, and confirms the results in Table II. The re-projection quality of our algorithm is comparable to the one a",UNK_UNK
14540835,13551575,"of various algorithms when applied to the Alon dataset Method Jaccard K-Means (raw data, 50 repeats) 0.52 (0.1) OKM (Preprocessing & BIC) 0.678 QC (raw data) 0.4 OQC (Preprocessing & BIC) 0.715 CLICK =-=[2]-=- 0.64 CAST [2,5] 0.682 CTWC ([4], and 6 ) 0.508 4.2. The Leukemia dataset of Golub et al., 1999 The dataset of Golub et al. has served as a benchmark for several clustering methods [2, 4 and 24]. The ",UNK_UNK
144311532,163258416,"ork on the algorithms is still interesting, their sensor hardware is now considerably outdated and the sensors used in FreeIMU are considerably more accurate, faster and easier to interface. DUL Radio=-=[3]-=- is a small sensor board containing an accelerometer, a microcontroller and wireless communication which has been designed for ease-of-use. While this device may be interesting for inexperienced devel",UNK_UNK
3092617,2964936,"eir main contribution lies in the development of distributed search algorithms, like asynchronous backtracking and asynchronous weak-commitment search. The earlier versions (collectively presented in =-=[41]-=- and [43]) relied on the assumption, that every agents cares for just one variable. Newer versions [42] overcome this restriction by allowing complex local problems. All these algorithms are correct a",UNK_UNK
3899400,3776759,"dy of research on the subject. Klein et al. [15] and Leighton et al. [19] (and many others) gave additional multicommodity flow results. Plotkin, Shmoys, and Tardos [21] and Grigoriadis and Khachiyan =-=[10, 11, 8, 9]-=- adapted the techniques to the general class of packing/covering problems, including mixed packing and covering problems. These algorithms' running times depended linearly on the width ",UNK_UNK
82439621,85487862,"cenario where the fitness function (the PIs) is very fluctuating and multimodal. It has been introduced and compared to genetic algorithm for what concerns its capability to find optimal solutions in =-=[22]-=-. In the original formulation, PSO has a number of particles within the problem space. Each particle is a potential solution to a problem in M-dimensional space. The i-th particle of the population, w",UNK_UNK
170718246,194653956,"tions [5] for the exact solutions. The here used method for cone beam projections on a circular orbit is an adaption of the widely used algorithm of Feldkamp, Davis and Kress (FDK, [6]) by Wang et al =-=[7]-=-. An analysis of the artifact caused by the approximate solution can be found in [8]. The main advantages of FDK algorithm for USCT are simple implementation, fast computation, and the adaptability to",UNK_UNK
175504172,201506962,"repeats, insertion sequences, transposons and other mobile elements. NCBI has developed an automatic annotation pipeline that combines ab initio gene prediction algorithms with homology-based methods =-=(15)-=-. The annotation process combines a gene calling algorithm with similarity-based gene detection approach. The pipeline currently predicts protein-coding genes, structural RNAs (5S, 16S, 23S), tRNAs an",UNK_UNK
45296419,46088467,"h ? >0 lie on the critical line ? = 1 2 . Among a myriad of hitherto unprovably sharp statements in algorithmic number theory, it ? is known that RH is true ?? ??(x) ? ? x dt 2 log t? = O( ? x log x) =-=[TF00]-=-. In particular, RH is widely agreed to be the most important problem in modern mathematics. Since May 24, 2000, RH even enjoys a bounty of one million US dollars thanks to the Clay Mathematics Founda",UNK_UNK
70536319,71416703," ability of MEMD to achieve a more robust and localized estimate of components at the IMF level compared to the single channel EMD algorithm. Particular emphasis, following our previous work in [11], =-=[16]-=-, is on illuminating that MEMD can extract IMFs that have physical meaning and are better aligned with the components of interest, thus enhancing robustness to noise. We decomposed the signal using EM",UNK_UNK
8239380,7862153,"he subtree. We will assume in our evaluations that the cost of such searches is approximately twice the cost of a read; this figure is backed with experimental data obtained on our DSA implementation =-=[1]. We developed successively three algori-=-thms for solving our textual names, which we called &quot;direct search&quot;, &quot;successive searches&quot; and &quot;read and search&quot;. 4 The &quot;Direct Search Algorithm&quot; In order to pe",UNK_UNK
9470993,8970743,"! ff ! 1 this method results in a CRCW Monte-Carlo algorithm with linear expected work. This algorithmic method has been used in [25, 27]. (For a definition of MonteCarlo probabilistic algorithms see =-=[19]-=-). Let us first present an analysis without faults. Lemma 12. Let N be the size of an array initialized to 0 and let PsN be the number of processors of a fault-free CRCW PRAM. If at each parallel step",UNK_UNK
199861375,236580072," Barcelona, Spains3 Fondazione Santa Lucia, Rome, ItaliasAsimminent collision. Under these circumstances, asreactive algorithm [1][2][3] is used to avoidsobstacles.sA second group of approaches [4][5]=-=[6]-=- rely onsusing a basic set of primitives like AvoidObstacle,sFollowWall or PassDoorway to assist the person insdifficult maneuvers, either by manual selection orsautomatic triggering. The operator may",UNK_UNK
10691405,10070762,"2 m + ?? k ) \\Theta ( N ?? ) 2 )t comm ) = 2 N 3 P ?? + 2??t start + 3\\Theta(k+2 m )N 2 P t comm , where P = 2 m \\Theta k. 4.2 Fault-tolerant matrix-multiplication algorithm on R s (m;=-= k) J. Berntsen [9]-=- proposes a communication efficient matrix multiplication algorithm on n-cube. The n-cube includes a two-dimensional mesh interconnect with wrap around which is mapped by a binary Gray code. The matri",UNK_UNK
86236689,90096072," con guration is done, once and for all|until the next \\hardware release"". Commercial products already exist: QuickTurn [14] sells large con gurable systems, dedicated to hardware emulation. Compugen =-=[15]-=- sells a modular PAM-like hardware, together with several con gurations focusing on genetic matching algorithms. More systems exist than just the ones mentioned here. A thorough presentation of the is",UNK_UNK
5537744,5357745,ial function that can be used locally to guide the robot to the global goal. Constructing a grid-based navigation function results in very simple and computationally ecient motion planning algorithms =-=[1]-=-. Other navigation functions include the harmonic potential function [4] and circulatoryselds [15]. Harmonic potential functions usesuid dynamics to compute a local minima-free potential function. In ,UNK_UNK
10872347,10231411,"on is discretized using a standard Galerkin formulation, whereas the streamline upwind Petrov=-=[4,9]-=-. 3. Solution Procedure The nonlinear finite element equations (7) and (8) are integrated in time using a block iterative predictor/multicorrector algorithm [6]. This requires an iterative procedure t",UNK_UNK
4962021,4800180," 15, 16, 19, 24, 25, 27, 34, 35]. Algorithms for random interferers, have been studied in [26, 29]. Distributed power control with discrete power levels and a SIR quality measure, has been studied in =-=[4, 33]-=-, and with continuous power control and Bit Error Rate (BER) quality measure, in [22]. Resource management functions combined with power control have been also investigated. A combination with mobile ",UNK_UNK
138678039,157664902,"opular extensions to online bagging/ boosting, some of which have integrated techniques from passive and active approaches to track fast and gradual drifts [15],s[19]. Dynamic weighted majority (DWM) =-=[90]-=-, is an extensionsof the weighted majority algorithm (WM) [26] that extendssWM to data streams with concept drift, and uses an updatedsperiod to add/remove classifiers. While sounding similar tosONSBo",UNK_UNK
2640604,2511942,", stacking [19] and windowing [17]. Although accuracy is signicantly increased, \\the large amount of memory required to store the hypotheses can make ensemble methods hard to deploy in applications &q=-=uot;[12]-=-. One way to partially overcome this limitation could be to share the common parts of the components of the ensemble. In a previous work [5], we presented an algorithm for the induction of decision tr",UNK_UNK
